PPTYP,PPTYPT,PPGROUP,PPGROUPT,PAYPLAN,PAYPLANT,PPGRD
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DO,"DO-BUSINESS MANAGEMENT AND PROFESSIONAL CAREER PATH, AIR FORCE RESEARCH LABORATORY",DO-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DO,"DO-BUSINESS MANAGEMENT AND PROFESSIONAL CAREER PATH, AIR FORCE RESEARCH LABORATORY",DO-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DO,"DO-BUSINESS MANAGEMENT AND PROFESSIONAL CAREER PATH, AIR FORCE RESEARCH LABORATORY",DO-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DP,DP-DEMONSTRATION PROFESSIONAL,DP-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DP,DP-DEMONSTRATION PROFESSIONAL,DP-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DP,DP-DEMONSTRATION PROFESSIONAL,DP-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DP,DP-DEMONSTRATION PROFESSIONAL,DP-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DP,DP-DEMONSTRATION PROFESSIONAL,DP-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DP,DP-DEMONSTRATION PROFESSIONAL,DP-06
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DR,DR-DEMONSTRATIION AIR FORCE SCIENTIST AND ENGINEER,DR-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DR,DR-DEMONSTRATIION AIR FORCE SCIENTIST AND ENGINEER,DR-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DR,DR-DEMONSTRATIION AIR FORCE SCIENTIST AND ENGINEER,DR-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DR,DR-DEMONSTRATIION AIR FORCE SCIENTIST AND ENGINEER,DR-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DS,DS-DEMONSTRATION SPECIALIST,DS-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DS,DS-DEMONSTRATION SPECIALIST,DS-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DS,DS-DEMONSTRATION SPECIALIST,DS-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DS,DS-DEMONSTRATION SPECIALIST,DS-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DS,DS-DEMONSTRATION SPECIALIST,DS-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DS,DS-DEMONSTRATION SPECIALIST,DS-06
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DT,DT-DEMONSTRATION TECHNICIAN,DT-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DT,DT-DEMONSTRATION TECHNICIAN,DT-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DT,DT-DEMONSTRATION TECHNICIAN,DT-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DT,DT-DEMONSTRATION TECHNICIAN,DT-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DT,DT-DEMONSTRATION TECHNICIAN,DT-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DU,"DU-MISSION SUPPORT CAREER PATH, AIR FORCE RESEARCH LABORATORY",DU-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DU,"DU-MISSION SUPPORT CAREER PATH, AIR FORCE RESEARCH LABORATORY",DU-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DU,"DU-MISSION SUPPORT CAREER PATH, AIR FORCE RESEARCH LABORATORY",DU-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DU,"DU-MISSION SUPPORT CAREER PATH, AIR FORCE RESEARCH LABORATORY",DU-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DX,"DX-TECHNICIAN CAREER PATH, AIR FORCE RESEARCH LABORATORY",DX-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DX,"DX-TECHNICIAN CAREER PATH, AIR FORCE RESEARCH LABORATORY",DX-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EJ,EJ-THE DEPARTMENT OF ENERGY ORGANIZATION ACT EXCEPTED SERVICE,EJ-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EJ,EJ-THE DEPARTMENT OF ENERGY ORGANIZATION ACT EXCEPTED SERVICE,EJ-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EJ,EJ-THE DEPARTMENT OF ENERGY ORGANIZATION ACT EXCEPTED SERVICE,EJ-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EJ,EJ-THE DEPARTMENT OF ENERGY ORGANIZATION ACT EXCEPTED SERVICE,EJ-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EJ,EJ-THE DEPARTMENT OF ENERGY ORGANIZATION ACT EXCEPTED SERVICE,EJ-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EK,EK-THE NATIONAL DEFENSE AUTHORIZATION ACT OF 1995 DEPARTMENT OF ENERGY EXCEPTED SERVICE,EK-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EK,EK-THE NATIONAL DEFENSE AUTHORIZATION ACT OF 1995 DEPARTMENT OF ENERGY EXCEPTED SERVICE,EK-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EK,EK-THE NATIONAL DEFENSE AUTHORIZATION ACT OF 1995 DEPARTMENT OF ENERGY EXCEPTED SERVICE,EK-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EL,EL-NON-EXECUTIVE POSITIONS AT THE FEDERAL HOUSING FINANCE AGENCY,EL-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EL,EL-NON-EXECUTIVE POSITIONS AT THE FEDERAL HOUSING FINANCE AGENCY,EL-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EL,EL-NON-EXECUTIVE POSITIONS AT THE FEDERAL HOUSING FINANCE AGENCY,EL-06
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EL,EL-NON-EXECUTIVE POSITIONS AT THE FEDERAL HOUSING FINANCE AGENCY,EL-07
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EL,EL-NON-EXECUTIVE POSITIONS AT THE FEDERAL HOUSING FINANCE AGENCY,EL-08
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EL,EL-NON-EXECUTIVE POSITIONS AT THE FEDERAL HOUSING FINANCE AGENCY,EL-09
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EL,EL-NON-EXECUTIVE POSITIONS AT THE FEDERAL HOUSING FINANCE AGENCY,EL-11
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EL,EL-NON-EXECUTIVE POSITIONS AT THE FEDERAL HOUSING FINANCE AGENCY,EL-12
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EL,EL-NON-EXECUTIVE POSITIONS AT THE FEDERAL HOUSING FINANCE AGENCY,EL-13
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EL,EL-NON-EXECUTIVE POSITIONS AT THE FEDERAL HOUSING FINANCE AGENCY,EL-14
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EL,EL-NON-EXECUTIVE POSITIONS AT THE FEDERAL HOUSING FINANCE AGENCY,EL-15
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EM,EM-FDIC EXECUTIVE-LEVEL POSITIONS ONLY,EM-00
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EN,EN-NATIONAL NUCLEAR SECURITY ADMINISTRATION EXCEPTED SERVICE ONLY,EN-00
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EN,EN-NATIONAL NUCLEAR SECURITY ADMINISTRATION EXCEPTED SERVICE ONLY,EN-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EN,EN-NATIONAL NUCLEAR SECURITY ADMINISTRATION EXCEPTED SERVICE ONLY,EN-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EN,EN-NATIONAL NUCLEAR SECURITY ADMINISTRATION EXCEPTED SERVICE ONLY,EN-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EQ,EQ-EXCEPTIONALLY WELL QUALIFIED INDIVIDUALS APPOINTED UNDER SECTION 313 OF DIVISION D OF THE CONSOLIDATED APPROPR,EQ-00
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ER,"ER-SCIENTIFIC, ENGINEERING & PROFESSONAL PERS OF THE ADV  RESEARCH PROJ AGCY-EN",ER-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ER,"ER-SCIENTIFIC, ENGINEERING & PROFESSONAL PERS OF THE ADV  RESEARCH PROJ AGCY-EN",ER-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ER,"ER-SCIENTIFIC, ENGINEERING & PROFESSONAL PERS OF THE ADV  RESEARCH PROJ AGCY-EN",ER-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ET,ET-PROGRAM DIRECTOR OF THE ADVANCED RESEARCH PROJECTS     AGENCY-ENGERY,ET-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ET,ET-PROGRAM DIRECTOR OF THE ADVANCED RESEARCH PROJECTS     AGENCY-ENGERY,ET-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ET,ET-PROGRAM DIRECTOR OF THE ADVANCED RESEARCH PROJECTS     AGENCY-ENGERY,ET-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EV,EV-FEDERAL AVIATION ADMINISTRATION EXECUTIVE COMPENSATION PLAN,EV-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EV,EV-FEDERAL AVIATION ADMINISTRATION EXECUTIVE COMPENSATION PLAN,EV-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EV,EV-FEDERAL AVIATION ADMINISTRATION EXECUTIVE COMPENSATION PLAN,EV-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,EV,EV-FEDERAL AVIATION ADMINISTRATION EXECUTIVE COMPENSATION PLAN,EV-1A
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,FJ,FJ-OFFICIALS ON NONCAREER APPOINTMENTS,FJ-00
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,FV,FV-FEDERAL AVIATION ADMINISTRATION CORE COMPENSATION PLAN,FV-C
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,FV,FV-FEDERAL AVIATION ADMINISTRATION CORE COMPENSATION PLAN,FV-D
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,FV,FV-FEDERAL AVIATION ADMINISTRATION CORE COMPENSATION PLAN,FV-E
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,FV,FV-FEDERAL AVIATION ADMINISTRATION CORE COMPENSATION PLAN,FV-F
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,FV,FV-FEDERAL AVIATION ADMINISTRATION CORE COMPENSATION PLAN,FV-G
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,FV,FV-FEDERAL AVIATION ADMINISTRATION CORE COMPENSATION PLAN,FV-H
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,FV,FV-FEDERAL AVIATION ADMINISTRATION CORE COMPENSATION PLAN,FV-I
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,FV,FV-FEDERAL AVIATION ADMINISTRATION CORE COMPENSATION PLAN,FV-J
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,FV,FV-FEDERAL AVIATION ADMINISTRATION CORE COMPENSATION PLAN,FV-K
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,FV,FV-FEDERAL AVIATION ADMINISTRATION CORE COMPENSATION PLAN,FV-L
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,FV,FV-FEDERAL AVIATION ADMINISTRATION CORE COMPENSATION PLAN,FV-M
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,GE,GE-U.S. GOVERNMENT PRINTING OFFICE EMPLOYEES FORMERLY UNDER PAY PLAN SL (SENIOR LEVEL POSITIONS),GE-00
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,GI,GI-U.S. GOVERNMENT PRINTING OFFICE CRIMINAL INVESTIGATORS,GI-12
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,GI,GI-U.S. GOVERNMENT PRINTING OFFICE CRIMINAL INVESTIGATORS,GI-13
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,GI,GI-U.S. GOVERNMENT PRINTING OFFICE CRIMINAL INVESTIGATORS,GI-14
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,IC,IC-EMPLOYEES HOLDING INCIDENT MANAGEMENT CADRE OF ON-CALL RESPONSE/RECOVERY EMPLOYEES(CORE)POSITIONS,IC-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,IC,IC-EMPLOYEES HOLDING INCIDENT MANAGEMENT CADRE OF ON-CALL RESPONSE/RECOVERY EMPLOYEES(CORE)POSITIONS,IC-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,IC,IC-EMPLOYEES HOLDING INCIDENT MANAGEMENT CADRE OF ON-CALL RESPONSE/RECOVERY EMPLOYEES(CORE)POSITIONS,IC-06
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,IC,IC-EMPLOYEES HOLDING INCIDENT MANAGEMENT CADRE OF ON-CALL RESPONSE/RECOVERY EMPLOYEES(CORE)POSITIONS,IC-07
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,IC,IC-EMPLOYEES HOLDING INCIDENT MANAGEMENT CADRE OF ON-CALL RESPONSE/RECOVERY EMPLOYEES(CORE)POSITIONS,IC-08
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,IC,IC-EMPLOYEES HOLDING INCIDENT MANAGEMENT CADRE OF ON-CALL RESPONSE/RECOVERY EMPLOYEES(CORE)POSITIONS,IC-09
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,IC,IC-EMPLOYEES HOLDING INCIDENT MANAGEMENT CADRE OF ON-CALL RESPONSE/RECOVERY EMPLOYEES(CORE)POSITIONS,IC-11
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,IC,IC-EMPLOYEES HOLDING INCIDENT MANAGEMENT CADRE OF ON-CALL RESPONSE/RECOVERY EMPLOYEES(CORE)POSITIONS,IC-12
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,IC,IC-EMPLOYEES HOLDING INCIDENT MANAGEMENT CADRE OF ON-CALL RESPONSE/RECOVERY EMPLOYEES(CORE)POSITIONS,IC-13
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,IC,IC-EMPLOYEES HOLDING INCIDENT MANAGEMENT CADRE OF ON-CALL RESPONSE/RECOVERY EMPLOYEES(CORE)POSITIONS,IC-14
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,IC,IC-EMPLOYEES HOLDING INCIDENT MANAGEMENT CADRE OF ON-CALL RESPONSE/RECOVERY EMPLOYEES(CORE)POSITIONS,IC-15
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,IE,IE-SENIOR INTELLIGENCE EXECUTIVE SERVICE (SIES) PROGRAM,IE-00
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,IJ,IJ-IMMIGRATION JUDGE SCHEDULE,IJ-00
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,IM,IM-EMPLOYEES HOLDING INCIDENT MANAGEMENT POSITIONS AND APPOINTED AND COMPENSATED UNDER SECTION 306(B)(1),IM-00
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,IP,IP-SENIOR INTELLIGENCE PROFESSIONAL (SIP) PROGRAM,IP-00
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,IR,IR-INTERNAL REVENUE SERVICE BROADBAND CLASSIFICATION AND PAY SYSTEM POSITIONS ONLY,IR-DM
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,IR,IR-INTERNAL REVENUE SERVICE BROADBAND CLASSIFICATION AND PAY SYSTEM POSITIONS ONLY,IR-FM
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,IR,IR-INTERNAL REVENUE SERVICE BROADBAND CLASSIFICATION AND PAY SYSTEM POSITIONS ONLY,IR-SM
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,LE,LE-UNITED STATES SECRET SERVICE UNIFORM DIVISION,LE-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,LE,LE-UNITED STATES SECRET SERVICE UNIFORM DIVISION,LE-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,LE,LE-UNITED STATES SECRET SERVICE UNIFORM DIVISION,LE-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,LE,LE-UNITED STATES SECRET SERVICE UNIFORM DIVISION,LE-07
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,LE,LE-UNITED STATES SECRET SERVICE UNIFORM DIVISION,LE-08
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,LE,LE-UNITED STATES SECRET SERVICE UNIFORM DIVISION,LE-09
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,LE,LE-UNITED STATES SECRET SERVICE UNIFORM DIVISION,LE-11
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,LL,LL-EXECUTIVES AT THE FEDERAL HOUSING FINANCE AGENCY,LL-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,MC,MC-EMPLOYEES OF THE MILLENNIUM CHALLENGE CORPORATION APPOINTED UNDER PUBLIC LAW 108-199 ONLY.,MC-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,MC,MC-EMPLOYEES OF THE MILLENNIUM CHALLENGE CORPORATION APPOINTED UNDER PUBLIC LAW 108-199 ONLY.,MC-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,MC,MC-EMPLOYEES OF THE MILLENNIUM CHALLENGE CORPORATION APPOINTED UNDER PUBLIC LAW 108-199 ONLY.,MC-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,MC,MC-EMPLOYEES OF THE MILLENNIUM CHALLENGE CORPORATION APPOINTED UNDER PUBLIC LAW 108-199 ONLY.,MC-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,MC,MC-EMPLOYEES OF THE MILLENNIUM CHALLENGE CORPORATION APPOINTED UNDER PUBLIC LAW 108-199 ONLY.,MC-2B
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,MC,MC-EMPLOYEES OF THE MILLENNIUM CHALLENGE CORPORATION APPOINTED UNDER PUBLIC LAW 108-199 ONLY.,MC-2C
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,MC,MC-EMPLOYEES OF THE MILLENNIUM CHALLENGE CORPORATION APPOINTED UNDER PUBLIC LAW 108-199 ONLY.,MC-2D
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,MC,MC-EMPLOYEES OF THE MILLENNIUM CHALLENGE CORPORATION APPOINTED UNDER PUBLIC LAW 108-199 ONLY.,MC-3A
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,MC,MC-EMPLOYEES OF THE MILLENNIUM CHALLENGE CORPORATION APPOINTED UNDER PUBLIC LAW 108-199 ONLY.,MC-3B
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,MC,MC-EMPLOYEES OF THE MILLENNIUM CHALLENGE CORPORATION APPOINTED UNDER PUBLIC LAW 108-199 ONLY.,MC-4A
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,MC,MC-EMPLOYEES OF THE MILLENNIUM CHALLENGE CORPORATION APPOINTED UNDER PUBLIC LAW 108-199 ONLY.,MC-4B
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,MC,MC-EMPLOYEES OF THE MILLENNIUM CHALLENGE CORPORATION APPOINTED UNDER PUBLIC LAW 108-199 ONLY.,MC-4C
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NB,NB-OFFICE OF THE COMPTROLLER OF THE CURRENCY ONLY,NB-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NB,NB-OFFICE OF THE COMPTROLLER OF THE CURRENCY ONLY,NB-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NB,NB-OFFICE OF THE COMPTROLLER OF THE CURRENCY ONLY,NB-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NB,NB-OFFICE OF THE COMPTROLLER OF THE CURRENCY ONLY,NB-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NB,NB-OFFICE OF THE COMPTROLLER OF THE CURRENCY ONLY,NB-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NB,NB-OFFICE OF THE COMPTROLLER OF THE CURRENCY ONLY,NB-06
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NB,NB-OFFICE OF THE COMPTROLLER OF THE CURRENCY ONLY,NB-07
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NB,NB-OFFICE OF THE COMPTROLLER OF THE CURRENCY ONLY,NB-08
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NB,NB-OFFICE OF THE COMPTROLLER OF THE CURRENCY ONLY,NB-09
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NC,NC-ADMINISTRATIVE SUPPORT,NC-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NC,NC-ADMINISTRATIVE SUPPORT,NC-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NC,NC-ADMINISTRATIVE SUPPORT,NC-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ND,ND-DEMONSTRATION SCIENTIFIC AND ENGINEERING,ND-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ND,ND-DEMONSTRATION SCIENTIFIC AND ENGINEERING,ND-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ND,ND-DEMONSTRATION SCIENTIFIC AND ENGINEERING,ND-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ND,ND-DEMONSTRATION SCIENTIFIC AND ENGINEERING,ND-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ND,ND-DEMONSTRATION SCIENTIFIC AND ENGINEERING,ND-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ND,ND-DEMONSTRATION SCIENTIFIC AND ENGINEERING,ND-06
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NG,NG-DEMONSTRATION GENERAL SUPPORT,NG-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NG,NG-DEMONSTRATION GENERAL SUPPORT,NG-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NG,NG-DEMONSTRATION GENERAL SUPPORT,NG-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NG,NG-DEMONSTRATION GENERAL SUPPORT,NG-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NG,NG-DEMONSTRATION GENERAL SUPPORT,NG-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NH,NH-BUSINESS MANAGEMENT AND TECHNICAL MANAGEMENT PROFESSIONAL,NH-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NH,NH-BUSINESS MANAGEMENT AND TECHNICAL MANAGEMENT PROFESSIONAL,NH-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NH,NH-BUSINESS MANAGEMENT AND TECHNICAL MANAGEMENT PROFESSIONAL,NH-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NH,NH-BUSINESS MANAGEMENT AND TECHNICAL MANAGEMENT PROFESSIONAL,NH-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NJ,NJ-TECHNICAL MANAGEMENT SUPPORT,NJ-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NJ,NJ-TECHNICAL MANAGEMENT SUPPORT,NJ-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NJ,NJ-TECHNICAL MANAGEMENT SUPPORT,NJ-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NJ,NJ-TECHNICAL MANAGEMENT SUPPORT,NJ-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NK,NK-ADMINISTRATION SUPPORT,NK-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NK,NK-ADMINISTRATION SUPPORT,NK-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NK,NK-ADMINISTRATION SUPPORT,NK-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NM,NM-SUPERVISORS AND MANAGERS,NM-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NM,NM-SUPERVISORS AND MANAGERS,NM-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NM,NM-SUPERVISORS AND MANAGERS,NM-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NM,NM-SUPERVISORS AND MANAGERS,NM-06
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NN,NN-EMPLOYEES IN THE NATIONAL NUCLEAR SECURITY ADMINISTRATION'S ENGINEERING AND SCIENTIFIC CAREER PATH,NN-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NN,NN-EMPLOYEES IN THE NATIONAL NUCLEAR SECURITY ADMINISTRATION'S ENGINEERING AND SCIENTIFIC CAREER PATH,NN-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NN,NN-EMPLOYEES IN THE NATIONAL NUCLEAR SECURITY ADMINISTRATION'S ENGINEERING AND SCIENTIFIC CAREER PATH,NN-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NO,NO-ADMINISTRATIVE SPECIALIST/PROFESSIONAL,NO-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NO,NO-ADMINISTRATIVE SPECIALIST/PROFESSIONAL,NO-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NO,NO-ADMINISTRATIVE SPECIALIST/PROFESSIONAL,NO-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NO,NO-ADMINISTRATIVE SPECIALIST/PROFESSIONAL,NO-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NO,NO-ADMINISTRATIVE SPECIALIST/PROFESSIONAL,NO-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NO,NO-ADMINISTRATIVE SPECIALIST/PROFESSIONAL,NO-06
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NP,NP-SCIENCE AND ENGINEERING PROFESSIONAL,NP-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NP,NP-SCIENCE AND ENGINEERING PROFESSIONAL,NP-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NP,NP-SCIENCE AND ENGINEERING PROFESSIONAL,NP-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NP,NP-SCIENCE AND ENGINEERING PROFESSIONAL,NP-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NP,NP-SCIENCE AND ENGINEERING PROFESSIONAL,NP-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NQ,"NQ-EMPLOYEES IN THE NATIONAL NUCLEAR SECUIRTY ADMINISTRATION'S PROFESSIONAL, TECHNICAL, AND ADMIN CAREER PATH",NQ-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NQ,"NQ-EMPLOYEES IN THE NATIONAL NUCLEAR SECUIRTY ADMINISTRATION'S PROFESSIONAL, TECHNICAL, AND ADMIN CAREER PATH",NQ-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NQ,"NQ-EMPLOYEES IN THE NATIONAL NUCLEAR SECUIRTY ADMINISTRATION'S PROFESSIONAL, TECHNICAL, AND ADMIN CAREER PATH",NQ-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,NR,NR-SCIENCE AND ENGINEERING TECHNICAL,NR-01
